observation_id,event_id,package_id,location_id,observation_datetime,taxon_id,variable_name,value,unit
3dc96143-219b-46b5-8c93-a188644d97fd,ARIK.20171010.KICKNET.2,NA,ARIK.AOS.reach,2017-10-10T15:05Z,BEZSP1,density,8,count per square meter
f085c67c-a29a-4a80-8ded-e06f0b1b77ac,ARIK.20171010.CORE.1,NA,ARIK.AOS.reach,2017-10-10T15:05Z,COLSP1,density,333.3333333333333,count per square meter
9d626bd5-0e9c-42af-8d66-4f6f18d518cc,ARIK.20171010.KICKNET.5,NA,ARIK.AOS.reach,2017-10-10T15:05Z,THIGRO,density,4,count per square meter
179e0c21-dd2a-45e0-8416-11762a9aad4d,ARIK.20171010.KICKNET.2,NA,ARIK.AOS.reach,2017-10-10T15:05Z,PARSP33,density,4,count per square meter
6ea1f504-31a2-40f6-a095-5d88d94c30b6,ARIK.20171010.KICKNET.2,NA,ARIK.AOS.reach,2017-10-10T15:05Z,DASSP2,density,4,count per square meter
e2eaac7d-6d6f-4135-8202-0407c09ce72c,ARIK.20171010.KICKNET.1,NA,ARIK.AOS.reach,2017-10-10T15:05Z,NAISP,density,96,count per square meter
7a0ae8a9-0c58-4007-afb3-603b1851c265,ARIK.20171010.KICKNET.2,NA,ARIK.AOS.reach,2017-10-10T15:05Z,BEZSP1,density,4,count per square meter
cbd1e8f8-a631-41fa-b082-db552b6e434e,ARIK.20171010.KICKNET.2,NA,ARIK.AOS.reach,2017-10-10T15:05Z,CERSP10,density,32,count per square meter
2eb2ab55-f734-4402-bc6c-56b1d2c8d123,ARIK.20171010.KICKNET.1,NA,ARIK.AOS.reach,2017-10-10T15:05Z,LYMSP,density,136,count per square meter
31d7743e-8ed0-4495-a065-fbfa9159764b,ARIK.20171010.KICKNET.3,NA,ARIK.AOS.reach,2017-10-10T15:05Z,NAISP,density,8,count per square meter
1c2e0534-b2b9-4ee7-a5cd-30ca7559c4d2,ARIK.20171010.KICKNET.1,NA,ARIK.AOS.reach,2017-10-10T15:05Z,PRISP1,density,40,count per square meter
410d556d-4bab-4968-9546-06c976548c63,ARIK.20171010.KICKNET.1,NA,ARIK.AOS.reach,2017-10-10T15:05Z,HYDSP52,density,40,count per square meter
0cd7f0b9-3258-47c0-b3d6-3ffe82b2ebd4,ARIK.20171010.CORE.3,NA,ARIK.AOS.reach,2017-10-10T15:05Z,LEBSP1,density,166.66666666666666,count per square meter
72c8c8bf-1e61-40b0-8103-116a1955d39e,ARIK.20171010.KICKNET.2,NA,ARIK.AOS.reach,2017-10-10T15:05Z,LYMSP,density,4,count per square meter
2767b86a-6c1b-473b-9284-d5d54b079f72,ARIK.20171010.KICKNET.4,NA,ARIK.AOS.reach,2017-10-10T15:05Z,CAESP5,density,16,count per square meter
13644861-5afe-4003-9b45-a663e929360e,ARIK.20171010.KICKNET.3,NA,ARIK.AOS.reach,2017-10-10T15:05Z,CERSP10,density,136,count per square meter
e8f6b74b-1e53-4908-b196-e7705bec97a3,ARIK.20171010.KICKNET.5,NA,ARIK.AOS.reach,2017-10-10T15:05Z,LARSP,density,12,count per square meter
2a29b5aa-518c-44e5-a421-c7d9532d5778,ARIK.20171010.KICKNET.1,NA,ARIK.AOS.reach,2017-10-10T15:05Z,NEMSP,density,20,count per square meter
71381f6d-170a-44f0-8bba-c7e4b116e1a9,ARIK.20171010.KICKNET.2,NA,ARIK.AOS.reach,2017-10-10T15:05Z,BEZSP1,density,4,count per square meter
f76d395a-f79a-485d-b4b0-23136b34a127,ARIK.20171010.KICKNET.4,NA,ARIK.AOS.reach,2017-10-10T15:05Z,DASSP2,density,16,count per square meter
fc4af23d-3173-44cb-8e89-d73f6170f399,ARIK.20171010.KICKNET.4,NA,ARIK.AOS.reach,2017-10-10T15:05Z,NAISP,density,16,count per square meter
0defdde8-e1a8-44ed-8f0c-7a9c0f4fdef7,ARIK.20171010.KICKNET.3,NA,ARIK.AOS.reach,2017-10-10T15:05Z,PROSP23,density,8,count per square meter
44261f1d-943b-4f7b-9026-e4adbd6ded6f,ARIK.20171010.KICKNET.4,NA,ARIK.AOS.reach,2017-10-10T15:05Z,PROSP23,density,16,count per square meter
56a068a6-ff93-4025-8ab8-2a363ccbb4a9,ARIK.20171010.CORE.1,NA,ARIK.AOS.reach,2017-10-10T15:05Z,ENCSP1,density,333.3333333333333,count per square meter
c2e9ec54-404c-41c4-a043-e3ceb59fad3d,ARIK.20171010.KICKNET.1,NA,ARIK.AOS.reach,2017-10-10T15:05Z,DASSP2,density,40,count per square meter
73dd487f-0d26-4ecb-bbb2-9111c5aa4521,ARIK.20171010.KICKNET.5,NA,ARIK.AOS.reach,2017-10-10T15:05Z,CHISP8,density,28,count per square meter
87000db1-efff-4320-b831-696a55b201a7,ARIK.20171010.KICKNET.4,NA,ARIK.AOS.reach,2017-10-10T15:05Z,MICSP6,density,32,count per square meter
b8dbd525-2d0c-47d4-aeea-c403dc2eb3d1,ARIK.20171010.KICKNET.2,NA,ARIK.AOS.reach,2017-10-10T15:05Z,HEDSP2,density,4,count per square meter
b803ba3b-9b6c-445c-a363-412478f74f6e,ARIK.20171010.CORE.3,NA,ARIK.AOS.reach,2017-10-10T15:05Z,NAISP,density,333.3333333333333,count per square meter
2058b4e8-f9ad-486a-a393-7cb65f61cfca,ARIK.20171010.KICKNET.4,NA,ARIK.AOS.reach,2017-10-10T15:05Z,LUMSP2,density,16,count per square meter
35319ad5-49e1-44e8-b08d-13077c4792fc,ARIK.20171010.CORE.2,NA,ARIK.AOS.reach,2017-10-10T15:05Z,NAISP,density,166.66666666666666,count per square meter
2c6d04df-8ff2-4f27-aa43-889f9334cc69,ARIK.20171010.KICKNET.2,NA,ARIK.AOS.reach,2017-10-10T15:05Z,TIPSP,density,8,count per square meter
b198463c-0620-4b54-9eca-fde4e1ab273d,ARIK.20171010.KICKNET.1,NA,ARIK.AOS.reach,2017-10-10T15:05Z,CERSP2,density,40,count per square meter
29abeed8-7d74-47a3-979e-4f15d9ea4cef,ARIK.20171010.KICKNET.4,NA,ARIK.AOS.reach,2017-10-10T15:05Z,COLSP1,density,16,count per square meter
f725c9dc-69d7-4ab2-849c-f6a61539ced1,ARIK.20171010.KICKNET.3,NA,ARIK.AOS.reach,2017-10-10T15:05Z,NAISP,density,104,count per square meter
3058aa4f-9d4b-4f6c-a7c0-ea63f647fa1a,ARIK.20171010.KICKNET.2,NA,ARIK.AOS.reach,2017-10-10T15:05Z,THIGRO,density,20,count per square meter
f6dda658-8ed9-485c-96fd-3ed353cdad0a,ARIK.20171010.KICKNET.2,NA,ARIK.AOS.reach,2017-10-10T15:05Z,PSYSP1,density,8,count per square meter
a64624af-4447-4023-8371-70f6b3902150,ARIK.20171010.KICKNET.5,NA,ARIK.AOS.reach,2017-10-10T15:05Z,NAISP,density,16,count per square meter
e54da344-9a81-4704-89e7-51cc81e82563,ARIK.20171010.KICKNET.4,NA,ARIK.AOS.reach,2017-10-10T15:05Z,COESP,density,16,count per square meter
bf5a7e11-5bf3-4c77-8711-0e0e94373a49,ARIK.20171010.KICKNET.4,NA,ARIK.AOS.reach,2017-10-10T15:05Z,PROSP23,density,112,count per square meter
5f1aea56-1725-4e7e-8153-6e88cb75c20b,ARIK.20171010.KICKNET.3,NA,ARIK.AOS.reach,2017-10-10T15:05Z,NEMSP,density,8,count per square meter
193ceec9-fa3c-45f4-8a4f-a879844ac9e6,ARIK.20171010.KICKNET.3,NA,ARIK.AOS.reach,2017-10-10T15:05Z,NAISP,density,16,count per square meter
ca1aec8a-daae-40ec-8765-668d37dff415,ARIK.20171010.CORE.2,NA,ARIK.AOS.reach,2017-10-10T15:05Z,ENCSP1,density,166.66666666666666,count per square meter
e3bce67d-9dd1-4b6d-85d4-9903b094e399,ARIK.20171010.KICKNET.5,NA,ARIK.AOS.reach,2017-10-10T15:05Z,CHISP8,density,4,count per square meter
84098f06-593d-417c-a0a4-a432891f1fa4,ARIK.20180320.KICKNET.4,NA,ARIK.AOS.reach,2018-03-20T14:39Z,LUMSP2,density,8,count per square meter
dc9f5763-7616-4cbd-96c9-71af3d360c91,ARIK.20180320.KICKNET.2,NA,ARIK.AOS.reach,2018-03-20T14:39Z,MICSP6,density,36,count per square meter
77ff6aa3-bb0e-494b-acd9-570cc7cb5fb6,ARIK.20180320.KICKNET.5,NA,ARIK.AOS.reach,2018-03-20T14:39Z,SIMSP1,density,8,count per square meter
9193dcb7-192b-4e58-b616-6b98e401ad03,ARIK.20180320.KICKNET.2,NA,ARIK.AOS.reach,2018-03-20T14:39Z,CRISP6,density,40,count per square meter
33132efa-eddc-4cfc-85c2-fc925338d0b3,ARIK.20180320.KICKNET.4,NA,ARIK.AOS.reach,2018-03-20T14:39Z,NAISP,density,36,count per square meter
4f94ba03-f133-46ca-b2fd-eb416e0f68cd,ARIK.20180320.KICKNET.3,NA,ARIK.AOS.reach,2018-03-20T14:39Z,LIMHOF,density,84,count per square meter
e5e0545d-2436-4266-b439-bb4e70381138,ARIK.20180320.KICKNET.1,NA,ARIK.AOS.reach,2018-03-20T14:39Z,NAISP,density,4,count per square meter
fff21ad0-00d5-47fa-a201-6427ee776478,ARIK.20180320.KICKNET.3,NA,ARIK.AOS.reach,2018-03-20T14:39Z,BEZSP1,density,28,count per square meter
89c88614-aefc-4bad-87a3-ca67c3b29e17,ARIK.20180320.KICKNET.5,NA,ARIK.AOS.reach,2018-03-20T14:39Z,LUMSP2,density,16,count per square meter
3632e731-aa4b-40ca-a84b-97c3967c5a08,ARIK.20180320.CORE.3,NA,ARIK.AOS.reach,2018-03-20T14:39Z,NAISP,density,166.66666666666666,count per square meter
b963f1e7-1fe6-4af7-892f-2148abca9774,ARIK.20180320.KICKNET.5,NA,ARIK.AOS.reach,2018-03-20T14:39Z,NEMSP,density,44,count per square meter
a2cd6dac-6a0b-4e6c-b881-dba0f66f2f6c,ARIK.20180320.KICKNET.1,NA,ARIK.AOS.reach,2018-03-20T14:39Z,NEMSP,density,4,count per square meter
c6bbeb42-3946-4df7-a2d9-af789e334a88,ARIK.20180320.CORE.1,NA,ARIK.AOS.reach,2018-03-20T14:39Z,ENCSP1,density,833.3333333333334,count per square meter
af48db35-7975-41f8-8576-08f01da650ec,ARIK.20180320.KICKNET.2,NA,ARIK.AOS.reach,2018-03-20T14:39Z,CRISP6,density,48,count per square meter
0aa7d5f2-eb0b-48dc-8e00-f785c40d3586,ARIK.20180320.KICKNET.3,NA,ARIK.AOS.reach,2018-03-20T14:39Z,MICSP6,density,164,count per square meter
3aa08e82-39a4-4dca-a734-4e4cd5a406d9,ARIK.20180320.KICKNET.3,NA,ARIK.AOS.reach,2018-03-20T14:39Z,LUMSP2,density,28,count per square meter
3e1c4bd4-4d9f-40bb-9d3d-8fa996aa6b8b,ARIK.20180320.CORE.3,NA,ARIK.AOS.reach,2018-03-20T14:39Z,NEMSP,density,333.3333333333333,count per square meter
043cd684-0d6f-46d9-b85c-70950f87c996,ARIK.20180320.KICKNET.5,NA,ARIK.AOS.reach,2018-03-20T14:39Z,LUMSP2,density,8,count per square meter
45a56b53-2f56-4eb8-925d-d007af4ae412,ARIK.20180320.KICKNET.2,NA,ARIK.AOS.reach,2018-03-20T14:39Z,PARSP26,density,20,count per square meter
4afeb4bf-31d5-44eb-ba11-0ea2f79a699d,ARIK.20180320.KICKNET.1,NA,ARIK.AOS.reach,2018-03-20T14:39Z,ENCSP1,density,12,count per square meter
db70b8ee-2b57-40dc-8c0b-5431656b3ec8,ARIK.20180320.CORE.3,NA,ARIK.AOS.reach,2018-03-20T14:39Z,NAISP,density,166.66666666666666,count per square meter
c454db3b-1bf2-48ed-b692-016c2263ac7f,ARIK.20180320.KICKNET.5,NA,ARIK.AOS.reach,2018-03-20T14:39Z,ILYTEM,density,8,count per square meter
4d5d8a68-3657-4a4c-ad1a-42ccedc42f93,ARIK.20180320.KICKNET.3,NA,ARIK.AOS.reach,2018-03-20T14:39Z,MICSP6,density,108,count per square meter
92fd2422-eacc-4adc-845d-4bfc5eef3f15,ARIK.20180320.CORE.1,NA,ARIK.AOS.reach,2018-03-20T14:39Z,NAISP,density,166.66666666666666,count per square meter
4a4e0eb1-b0ae-4a74-b9b5-0112d926ee00,ARIK.20180320.KICKNET.4,NA,ARIK.AOS.reach,2018-03-20T14:39Z,THIGRO,density,8,count per square meter
8a93dfe4-0f2a-429c-9f2b-cf21cb24dfb8,ARIK.20180320.CORE.3,NA,ARIK.AOS.reach,2018-03-20T14:39Z,CERSP10,density,500,count per square meter
45c45cba-39c3-479e-bbfb-594d27094e39,ARIK.20180320.KICKNET.3,NA,ARIK.AOS.reach,2018-03-20T14:39Z,MICSP6,density,56,count per square meter
dde90f21-f6f2-492f-a0d3-d1e7e2725312,ARIK.20180320.KICKNET.5,NA,ARIK.AOS.reach,2018-03-20T14:39Z,PROSP23,density,8,count per square meter
3f8142da-94ef-4748-a509-811f3464de08,ARIK.20180320.KICKNET.2,NA,ARIK.AOS.reach,2018-03-20T14:39Z,COLSP1,density,8,count per square meter
97e68d3e-8796-4dc8-a149-ce1743685f43,ARIK.20180320.CORE.1,NA,ARIK.AOS.reach,2018-03-20T14:39Z,NEMSP,density,166.66666666666666,count per square meter
ac2efa39-01e8-483a-ba4e-50f5a2f32712,ARIK.20180320.CORE.2,NA,ARIK.AOS.reach,2018-03-20T14:39Z,LIMHOF,density,166.66666666666666,count per square meter
41d62ed9-d98a-4d42-8464-8c84119b46db,ARIK.20180320.KICKNET.1,NA,ARIK.AOS.reach,2018-03-20T14:39Z,DIASP8,density,4,count per square meter
f128da59-28ee-41b0-bfde-82bb1b4e2388,ARIK.20180320.KICKNET.5,NA,ARIK.AOS.reach,2018-03-20T14:39Z,LARSP,density,28,count per square meter
6b464f38-ac9d-4dc6-96ca-74e179a24ae8,ARIK.20180320.KICKNET.4,NA,ARIK.AOS.reach,2018-03-20T14:39Z,DIASP8,density,92,count per square meter
6bd54703-fc7e-4853-97b9-d08f02d482fd,ARIK.20180320.KICKNET.5,NA,ARIK.AOS.reach,2018-03-20T14:39Z,CHISP8,density,8,count per square meter
325c48a5-3a4d-4614-bdf3-194652eec0de,ARIK.20180320.KICKNET.3,NA,ARIK.AOS.reach,2018-03-20T14:39Z,ENCSP1,density,28,count per square meter
3528fb2a-8772-4122-b9bd-e5e89b6d5c18,ARIK.20180320.KICKNET.5,NA,ARIK.AOS.reach,2018-03-20T14:39Z,MICSP6,density,8,count per square meter
3c817776-83fa-419a-9d5a-ba7425135c70,ARIK.20180320.KICKNET.4,NA,ARIK.AOS.reach,2018-03-20T14:39Z,PARSP33,density,264,count per square meter
9180fed2-a2f3-4600-9879-b2fe9248b416,ARIK.20180320.KICKNET.3,NA,ARIK.AOS.reach,2018-03-20T14:39Z,SIMSP1,density,384,count per square meter
e7cde707-363f-44c0-aa74-5be179fe8544,ARIK.20180320.CORE.1,NA,ARIK.AOS.reach,2018-03-20T14:39Z,PARSP27,density,333.3333333333333,count per square meter
6ec8ea6a-a583-43ca-bbf5-3ca0c43e6028,ARIK.20180320.CORE.3,NA,ARIK.AOS.reach,2018-03-20T14:39Z,ENCSP1,density,666.6666666666666,count per square meter
3408a40e-ee0e-4081-b1ef-053691d60e73,ARIK.20180320.CORE.1,NA,ARIK.AOS.reach,2018-03-20T14:39Z,ENCSP1,density,1500,count per square meter
7c585988-18b8-41d5-8d4e-5cb210b2cee5,ARIK.20180320.KICKNET.3,NA,ARIK.AOS.reach,2018-03-20T14:39Z,LUMSP2,density,84,count per square meter
ee5d2c9c-bcf1-49fe-86f2-c32c3de9c06c,ARIK.20180320.KICKNET.4,NA,ARIK.AOS.reach,2018-03-20T14:39Z,CERSP10,density,28,count per square meter
0de87705-b984-4180-9620-674574934db2,ARIK.20180320.KICKNET.5,NA,ARIK.AOS.reach,2018-03-20T14:39Z,PHASP9,density,8,count per square meter
1f1af877-4334-4091-9c14-dec50800ca75,ARIK.20180320.CORE.1,NA,ARIK.AOS.reach,2018-03-20T14:39Z,NAISP,density,166.66666666666666,count per square meter
1c374ee7-eb90-4433-a625-b589057f5b2e,ARIK.20180320.KICKNET.5,NA,ARIK.AOS.reach,2018-03-20T14:39Z,ILYTEM,density,8,count per square meter
dcb4b126-de49-4e0d-a340-9040f6aef46d,ARIK.20180320.KICKNET.4,NA,ARIK.AOS.reach,2018-03-20T14:39Z,LIMHOF,density,8,count per square meter
47cb2a54-dee4-4226-afb8-281d878846c9,ARIK.20180320.KICKNET.1,NA,ARIK.AOS.reach,2018-03-20T14:39Z,NAISP,density,4,count per square meter
1787cb85-c129-4959-8076-636b16e49dc0,ARIK.20180320.KICKNET.5,NA,ARIK.AOS.reach,2018-03-20T14:39Z,ORTSP3,density,8,count per square meter
edb60b68-7fe7-4049-a883-b82edf1a41e3,ARIK.20180320.KICKNET.2,NA,ARIK.AOS.reach,2018-03-20T14:39Z,TVEBAV,density,8,count per square meter
4ae97490-a7f9-4fd4-8b2c-e2c3de33ed85,ARIK.20180320.KICKNET.5,NA,ARIK.AOS.reach,2018-03-20T14:39Z,DIASP8,density,16,count per square meter
4f3c161b-ae3c-4c58-8396-1206879721d3,ARIK.20180320.CORE.3,NA,ARIK.AOS.reach,2018-03-20T14:39Z,NAISP,density,166.66666666666666,count per square meter
15f90c0d-1acb-4d81-a8e7-4846b9521347,ARIK.20180320.KICKNET.5,NA,ARIK.AOS.reach,2018-03-20T14:39Z,CHISP8,density,28,count per square meter
5cd69402-e495-4b0d-a09e-2e5f419d0028,ARIK.20180320.KICKNET.5,NA,ARIK.AOS.reach,2018-03-20T14:39Z,ORTSP3,density,36,count per square meter
2baf798e-4cb9-4fb8-8f40-13d9257a0593,ARIK.20180320.KICKNET.2,NA,ARIK.AOS.reach,2018-03-20T14:39Z,CRISP6,density,40,count per square meter
e1b2ed7c-eef7-46ae-91be-6c082925f3c4,ARIK.20180320.CORE.2,NA,ARIK.AOS.reach,2018-03-20T14:39Z,MICSP6,density,166.66666666666666,count per square meter
3ace4f98-d7f0-4dd1-bf59-a13b8ba6528a,ARIK.20180320.KICKNET.4,NA,ARIK.AOS.reach,2018-03-20T14:39Z,NAISP,density,36,count per square meter
a33f7779-0a5d-4b69-9760-5a2412a15416,ARIK.20180320.KICKNET.5,NA,ARIK.AOS.reach,2018-03-20T14:39Z,PARSP27,density,16,count per square meter
9908bbdc-8431-4278-8a0f-b15d55d05fd0,ARIK.20180320.KICKNET.5,NA,ARIK.AOS.reach,2018-03-20T14:39Z,CERSP10,density,36,count per square meter
6ab89a0d-1364-44b2-8778-fc0f5caeb743,ARIK.20180320.CORE.2,NA,ARIK.AOS.reach,2018-03-20T14:39Z,NAISP,density,166.66666666666666,count per square meter
a13fec91-e77a-4dc8-8713-c22c8efe225d,ARIK.20180320.KICKNET.3,NA,ARIK.AOS.reach,2018-03-20T14:39Z,SIMSP1,density,108,count per square meter
ea7361a4-c605-4bf1-be8d-9a91b67d6974,ARIK.20180320.CORE.3,NA,ARIK.AOS.reach,2018-03-20T14:39Z,POLSCA,density,166.66666666666666,count per square meter
6b275273-3250-44b9-ac51-368271699928,ARIK.20180320.KICKNET.2,NA,ARIK.AOS.reach,2018-03-20T14:39Z,NAISP,density,8,count per square meter
934eb983-0b41-46a0-9f49-7557f7245b43,ARIK.20180320.KICKNET.3,NA,ARIK.AOS.reach,2018-03-20T14:39Z,SIMSP1,density,108,count per square meter
dee67fa6-4549-4015-9ecf-8137ca6ad82c,ARIK.20180320.KICKNET.5,NA,ARIK.AOS.reach,2018-03-20T14:39Z,MICSP6,density,36,count per square meter
a28dc257-2ace-46c8-ad91-bd38c11d1cb6,ARIK.20180320.KICKNET.4,NA,ARIK.AOS.reach,2018-03-20T14:39Z,PARSP33,density,20,count per square meter
121e34db-5a84-4903-8d9f-e28ae634faf3,ARIK.20180320.KICKNET.4,NA,ARIK.AOS.reach,2018-03-20T14:39Z,BEZSP1,density,28,count per square meter
eab6572f-47d9-4110-bb24-53afb266f98a,ARIK.20180320.KICKNET.2,NA,ARIK.AOS.reach,2018-03-20T14:39Z,BEZSP1,density,8,count per square meter
d80ab1ce-a681-47d5-bcb2-895c37b155b1,ARIK.20180320.KICKNET.4,NA,ARIK.AOS.reach,2018-03-20T14:39Z,DIASP8,density,8,count per square meter
cc463cae-e141-4919-85d8-c8bd9a5f77ba,ARIK.20180320.KICKNET.1,NA,ARIK.AOS.reach,2018-03-20T14:39Z,NAISP,density,4,count per square meter
07322f38-f715-4ca3-9746-35d4d6664443,ARIK.20180320.KICKNET.3,NA,ARIK.AOS.reach,2018-03-20T14:39Z,MICSP6,density,28,count per square meter
fb12f96f-0bff-49c8-93b2-7d124b4c4acf,ARIK.20180320.KICKNET.2,NA,ARIK.AOS.reach,2018-03-20T14:39Z,SIMSP1,density,104,count per square meter
cc2b23fd-876f-45ee-afeb-99f40eb14e21,ARIK.20180320.KICKNET.1,NA,ARIK.AOS.reach,2018-03-20T14:39Z,ORTSP3,density,4,count per square meter
e2356482-9d31-43a2-8962-c4528ac1fee1,ARIK.20180320.CORE.3,NA,ARIK.AOS.reach,2018-03-20T14:39Z,NEMSP,density,833.3333333333334,count per square meter
b142d30a-d0c4-4b6d-b315-6e7d91082641,ARIK.20180320.KICKNET.4,NA,ARIK.AOS.reach,2018-03-20T14:39Z,LIMHOF,density,20,count per square meter
eb3ec3cf-bee5-4594-a161-8307fc9d91d7,ARIK.20180320.CORE.2,NA,ARIK.AOS.reach,2018-03-20T14:39Z,NAISP,density,166.66666666666666,count per square meter
102f3ded-c2b1-4286-b58d-2de48884f81e,ARIK.20180320.CORE.3,NA,ARIK.AOS.reach,2018-03-20T14:39Z,PISSP2,density,500,count per square meter
5dea988f-7061-4cb2-a8c5-822396d98125,ARIK.20180320.KICKNET.2,NA,ARIK.AOS.reach,2018-03-20T14:39Z,NAISP,density,8,count per square meter
26606a29-a158-4a13-a43b-438a963bde5c,ARIK.20180320.KICKNET.4,NA,ARIK.AOS.reach,2018-03-20T14:39Z,NAISP,density,56,count per square meter
ff340199-04fb-4048-bca7-10ebfa35d433,ARIK.20180320.KICKNET.2,NA,ARIK.AOS.reach,2018-03-20T14:39Z,ERISP1,density,8,count per square meter
ca621bad-1b56-43da-8a70-0eaf547fe568,ARIK.20180320.KICKNET.4,NA,ARIK.AOS.reach,2018-03-20T14:39Z,LIMHOF,density,8,count per square meter
131231f7-7c23-4614-98d1-31654030c992,ARIK.20180320.CORE.1,NA,ARIK.AOS.reach,2018-03-20T14:39Z,CERSP10,density,166.66666666666666,count per square meter
c7f5e156-9678-42b3-83a9-feecb9481fa8,ARIK.20180320.KICKNET.4,NA,ARIK.AOS.reach,2018-03-20T14:39Z,LIMHOF,density,44,count per square meter
51124577-b25b-4c7c-89ec-905f3e787f92,ARIK.20180320.KICKNET.5,NA,ARIK.AOS.reach,2018-03-20T14:39Z,NAISP,density,16,count per square meter
67206f48-268b-456e-bbbe-eb628d51cece,ARIK.20180320.KICKNET.4,NA,ARIK.AOS.reach,2018-03-20T14:39Z,SIMSP1,density,64,count per square meter
b247fe93-fafe-4694-bfe4-19a02e914efa,ARIK.20180320.KICKNET.3,NA,ARIK.AOS.reach,2018-03-20T14:39Z,PENSP6,density,28,count per square meter
22dcfe92-3861-496a-8ec9-e4634c5328cd,ARIK.20180320.KICKNET.3,NA,ARIK.AOS.reach,2018-03-20T14:39Z,PARSP27,density,28,count per square meter
f7cf6d0c-06e4-4720-88a2-d6f2313f09a8,ARIK.20180320.CORE.1,NA,ARIK.AOS.reach,2018-03-20T14:39Z,PSESP17,density,666.6666666666666,count per square meter
40aab4ae-8238-428f-bbd7-4ea02e535392,ARIK.20180320.KICKNET.4,NA,ARIK.AOS.reach,2018-03-20T14:39Z,NAISP,density,92,count per square meter
445d5e77-68d7-41d7-b746-22d71c2039f5,ARIK.20180320.CORE.1,NA,ARIK.AOS.reach,2018-03-20T14:39Z,ENCSP1,density,500,count per square meter
1986063b-2bf8-4fa9-88bf-bb04c2e27a93,ARIK.20180320.KICKNET.5,NA,ARIK.AOS.reach,2018-03-20T14:39Z,PARSP27,density,44,count per square meter
8b899701-80cd-4052-a881-5683299f14cf,ARIK.20180320.KICKNET.4,NA,ARIK.AOS.reach,2018-03-20T14:39Z,SIMSP1,density,56,count per square meter
8f94727e-3300-4225-b9a0-008f904010a8,ARIK.20180320.CORE.3,NA,ARIK.AOS.reach,2018-03-20T14:39Z,NAISP,density,166.66666666666666,count per square meter
521e15c5-b921-4b8c-8755-6f2d26e1a90e,ARIK.20180320.KICKNET.4,NA,ARIK.AOS.reach,2018-03-20T14:39Z,LIMHOF,density,28,count per square meter
79222068-ffeb-4d70-ab0c-bb2bcc24176c,ARIK.20180320.KICKNET.5,NA,ARIK.AOS.reach,2018-03-20T14:39Z,HYDSP28,density,8,count per square meter
f3fcb444-a287-448e-bd09-e5e72e93e4dc,ARIK.20180320.KICKNET.5,NA,ARIK.AOS.reach,2018-03-20T14:39Z,CERSP10,density,8,count per square meter
8ff90d19-c937-4146-a87e-625e647aab67,ARIK.20180320.KICKNET.5,NA,ARIK.AOS.reach,2018-03-20T14:39Z,NEMSP,density,8,count per square meter
c1d29ed0-2e2f-4770-8d00-a43583cfff65,ARIK.20180320.KICKNET.3,NA,ARIK.AOS.reach,2018-03-20T14:39Z,PARSP33,density,796,count per square meter
07c0abd9-0593-4db8-8ec9-7db47c702aa8,ARIK.20180320.KICKNET.5,NA,ARIK.AOS.reach,2018-03-20T14:39Z,CHISP8,density,8,count per square meter
0a586948-5133-4931-8ee0-1fc0a26e96a8,ARIK.20180320.CORE.1,NA,ARIK.AOS.reach,2018-03-20T14:39Z,ORTSP3,density,166.66666666666666,count per square meter
76e31c99-f6f4-4f28-9887-450246b1363b,ARIK.20180320.KICKNET.5,NA,ARIK.AOS.reach,2018-03-20T14:39Z,NEMSP,density,80,count per square meter
eb6ba82a-aad7-4615-b9d6-f6fb70616f78,ARIK.20180320.CORE.1,NA,ARIK.AOS.reach,2018-03-20T14:39Z,PISSP4,density,166.66666666666666,count per square meter
2dcfcaa7-c90d-4e7c-aae9-e569d2542523,ARIK.20180320.KICKNET.5,NA,ARIK.AOS.reach,2018-03-20T14:39Z,DASSP2,density,16,count per square meter
f00ea884-d8d9-4a4f-8784-4f9f0ed27fe8,ARIK.20180320.KICKNET.5,NA,ARIK.AOS.reach,2018-03-20T14:39Z,DIASP8,density,16,count per square meter
6e5d1454-3f77-4c0f-bc10-4639b33645c0,ARIK.20180320.KICKNET.5,NA,ARIK.AOS.reach,2018-03-20T14:39Z,MICSP6,density,44,count per square meter
25a77484-f39a-4e27-9ea3-33312309464b,ARIK.20180320.KICKNET.4,NA,ARIK.AOS.reach,2018-03-20T14:39Z,NAISP,density,28,count per square meter
a6839767-023d-438f-8bbe-d21b36610771,ARIK.20180320.KICKNET.4,NA,ARIK.AOS.reach,2018-03-20T14:39Z,NEMSP,density,20,count per square meter
c7c33807-e7e5-46ed-b936-85573c4126f5,ARIK.20180320.KICKNET.3,NA,ARIK.AOS.reach,2018-03-20T14:39Z,NAISP,density,28,count per square meter
fd5bf5f5-0463-4d79-9f7e-1e65e117dfba,ARIK.20180320.KICKNET.2,NA,ARIK.AOS.reach,2018-03-20T14:39Z,PISSP2,density,12,count per square meter
bac3b49d-1ad7-49d4-832e-deb2b89f48aa,ARIK.20180320.KICKNET.3,NA,ARIK.AOS.reach,2018-03-20T14:39Z,LIMHOF,density,28,count per square meter
276ef128-9a1f-4606-9154-f0ef232c29d9,ARIK.20180320.KICKNET.3,NA,ARIK.AOS.reach,2018-03-20T14:39Z,CRISP6,density,28,count per square meter
5a2e5e06-6e61-483f-93ee-6623a58ab3af,ARIK.20180320.KICKNET.2,NA,ARIK.AOS.reach,2018-03-20T14:39Z,CERSP10,density,8,count per square meter
